dataset,caso,n,m,metodo,memSize,porcentajeVecindad,iteraciones,tiempo,costo
419,random-AGMH-419,50,1225,AGMH,0,0,0,0.060232,1566
420,random-AGMH-420,50,1225,AGMH,0,0,0,0.060119,1265
421,random-AGMH-421,50,1225,AGMH,0,0,0,0.06013,1479
422,random-AGMH-422,50,1225,AGMH,0,0,0,0.06169,1575
423,random-AGMH-423,50,1225,AGMH,0,0,0,0.060479,1608
424,random-AGMH-424,50,1225,AGMH,0,0,0,0.059978,1500
425,random-AGMH-425,50,1225,AGMH,0,0,0,0.060489,1485
426,random-AGMH-426,50,1225,AGMH,0,0,0,0.061997,1726
427,random-AGMH-427,50,1225,AGMH,0,0,0,0.061026,1873
428,random-AGMH-428,50,1225,AGMH,0,0,0,0.059417,1590
429,random-AGMH-429,50,1225,AGMH,0,0,0,0.060637,1373
430,random-AGMH-430,50,1225,AGMH,0,0,0,0.060033,1740
431,random-AGMH-431,50,1225,AGMH,0,0,0,0.06183,1544
432,random-AGMH-432,50,1225,AGMH,0,0,0,0.060651,1082
433,random-AGMH-433,50,1225,AGMH,0,0,0,0.060392,1814
434,random-AGMH-434,50,1225,AGMH,0,0,0,0.059957,1551
435,random-AGMH-435,50,1225,AGMH,0,0,0,0.061106,1629
436,random-AGMH-436,50,1225,AGMH,0,0,0,0.062943,1594
437,random-AGMH-437,50,1225,AGMH,0,0,0,0.059621,1810
438,random-AGMH-438,50,1225,AGMH,0,0,0,0.060498,1367
439,random-AGMH-439,50,1225,AGMH,0,0,0,0.060017,1410
440,random-AGMH-440,50,1225,AGMH,0,0,0,0.060081,1831
441,random-AGMH-441,50,1225,AGMH,0,0,0,0.06213,1526
442,random-AGMH-442,50,1225,AGMH,0,0,0,0.060344,2139
443,random-AGMH-443,50,1225,AGMH,0,0,0,0.061102,1317
444,random-AGMH-444,50,1225,AGMH,0,0,0,0.060753,1632
445,random-AGMH-445,50,1225,AGMH,0,0,0,0.060785,1753
446,random-AGMH-446,50,1225,AGMH,0,0,0,0.061331,1577
447,random-AGMH-447,50,1225,AGMH,0,0,0,0.060778,1466
448,random-AGMH-448,50,1225,AGMH,0,0,0,0.059624,1777
449,random-AGMH-449,50,1225,AGMH,0,0,0,0.060067,1872
450,random-AGMH-450,50,1225,AGMH,0,0,0,0.059664,1205
451,random-AGMH-451,50,1225,AGMH,0,0,0,0.060432,1802
452,random-AGMH-452,50,1225,AGMH,0,0,0,0.061538,1302
453,random-AGMH-453,50,1225,AGMH,0,0,0,0.060778,1560
454,random-AGMH-454,50,1225,AGMH,0,0,0,0.058806,1755
455,random-AGMH-455,50,1225,AGMH,0,0,0,0.061579,1090
456,random-AGMH-456,50,1225,AGMH,0,0,0,0.06074,1112
457,random-AGMH-457,50,1225,AGMH,0,0,0,0.060583,1849
458,random-AGMH-458,50,1225,AGMH,0,0,0,0.060332,1868
459,random-AGMH-459,50,1225,AGMH,0,0,0,0.059487,1554
460,random-AGMH-460,50,1225,AGMH,0,0,0,0.060345,1217
461,random-AGMH-461,50,1225,AGMH,0,0,0,0.058726,1726
462,random-AGMH-462,50,1225,AGMH,0,0,0,0.061233,1704
463,random-AGMH-463,50,1225,AGMH,0,0,0,0.060941,1644
464,random-AGMH-464,50,1225,AGMH,0,0,0,0.062077,1657
465,random-AGMH-465,50,1225,AGMH,0,0,0,0.061128,1587
466,random-AGMH-466,50,1225,AGMH,0,0,0,0.060848,1664
467,random-AGMH-467,50,1225,AGMH,0,0,0,0.058894,956
468,random-AGMH-468,50,1225,AGMH,0,0,0,0.060996,1796
469,random-AGMH-469,50,1225,AGMH,0,0,0,0.059671,1215
470,random-AGMH-470,50,1225,AGMH,0,0,0,0.061145,1639
471,random-AGMH-471,50,1225,AGMH,0,0,0,0.060945,2160
472,random-AGMH-472,50,1225,AGMH,0,0,0,0.059638,2079
473,random-AGMH-473,50,1225,AGMH,0,0,0,0.062146,1557
474,random-AGMH-474,50,1225,AGMH,0,0,0,0.060516,1839
475,random-AGMH-475,50,1225,AGMH,0,0,0,0.061013,1744
476,random-AGMH-476,50,1225,AGMH,0,0,0,0.06205,1881
477,random-AGMH-477,50,1225,AGMH,0,0,0,0.061979,1837
478,random-AGMH-478,50,1225,AGMH,0,0,0,0.061114,1524
479,random-AGMH-479,50,1225,AGMH,0,0,0,0.061309,1522
480,random-AGMH-480,50,1225,AGMH,0,0,0,0.06041,1221
481,random-AGMH-481,50,1225,AGMH,0,0,0,0.060413,1396
482,random-AGMH-482,50,1225,AGMH,0,0,0,0.061375,1495
483,random-AGMH-483,50,1225,AGMH,0,0,0,0.061777,1197
484,random-AGMH-484,50,1225,AGMH,0,0,0,0.061194,1304
485,random-AGMH-485,50,1225,AGMH,0,0,0,0.061465,1958
486,random-AGMH-486,50,1225,AGMH,0,0,0,0.060694,1237
487,random-AGMH-487,50,1225,AGMH,0,0,0,0.060536,1533
488,random-AGMH-488,50,1225,AGMH,0,0,0,0.060332,1706
489,random-AGMH-489,50,1225,AGMH,0,0,0,0.060886,1426
490,random-AGMH-490,50,1225,AGMH,0,0,0,0.068056,1461
491,random-AGMH-491,50,1225,AGMH,0,0,0,0.06034,1604
492,random-AGMH-492,50,1225,AGMH,0,0,0,0.061633,2060
493,random-AGMH-493,50,1225,AGMH,0,0,0,0.060308,1832
494,random-AGMH-494,50,1225,AGMH,0,0,0,0.061397,1724
495,random-AGMH-495,50,1225,AGMH,0,0,0,0.06024,2231
496,random-AGMH-496,50,1225,AGMH,0,0,0,0.06235,1819
497,random-AGMH-497,50,1225,AGMH,0,0,0,0.060811,1687
498,random-AGMH-498,50,1225,AGMH,0,0,0,0.06032,1407
499,random-AGMH-499,50,1225,AGMH,0,0,0,0.06015,2056
500,random-AGMH-500,60,1770,AGMH,0,0,0,0.085892,2786
501,random-AGMH-501,60,1770,AGMH,0,0,0,0.088291,2400
502,random-AGMH-502,60,1770,AGMH,0,0,0,0.085701,1869
503,random-AGMH-503,60,1770,AGMH,0,0,0,0.086693,2419
504,random-AGMH-504,60,1770,AGMH,0,0,0,0.086663,2099
505,random-AGMH-505,60,1770,AGMH,0,0,0,0.084509,2455
506,random-AGMH-506,60,1770,AGMH,0,0,0,0.084876,1936
507,random-AGMH-507,60,1770,AGMH,0,0,0,0.086093,2688
508,random-AGMH-508,60,1770,AGMH,0,0,0,0.085756,2187
509,random-AGMH-509,60,1770,AGMH,0,0,0,0.085669,2219
510,random-AGMH-510,60,1770,AGMH,0,0,0,0.086249,2023
511,random-AGMH-511,60,1770,AGMH,0,0,0,0.087789,2341
512,random-AGMH-512,60,1770,AGMH,0,0,0,0.086131,2629
513,random-AGMH-513,60,1770,AGMH,0,0,0,0.085258,3030
514,random-AGMH-514,60,1770,AGMH,0,0,0,0.085494,2147
515,random-AGMH-515,60,1770,AGMH,0,0,0,0.088939,2002
516,random-AGMH-516,60,1770,AGMH,0,0,0,0.087478,1904
517,random-AGMH-517,60,1770,AGMH,0,0,0,0.086471,2639
518,random-AGMH-518,60,1770,AGMH,0,0,0,0.085241,2100
519,random-AGMH-519,60,1770,AGMH,0,0,0,0.086503,2294
520,random-AGMH-520,60,1770,AGMH,0,0,0,0.089601,2111
521,random-AGMH-521,60,1770,AGMH,0,0,0,0.085195,2669
522,random-AGMH-522,60,1770,AGMH,0,0,0,0.084229,2628
523,random-AGMH-523,60,1770,AGMH,0,0,0,0.084075,2326
524,random-AGMH-524,60,1770,AGMH,0,0,0,0.086318,2433
525,random-AGMH-525,60,1770,AGMH,0,0,0,0.085726,1891
526,random-AGMH-526,60,1770,AGMH,0,0,0,0.084973,1854
527,random-AGMH-527,60,1770,AGMH,0,0,0,0.086639,2440
528,random-AGMH-528,60,1770,AGMH,0,0,0,0.084589,2072
529,random-AGMH-529,60,1770,AGMH,0,0,0,0.085516,1937
530,random-AGMH-530,60,1770,AGMH,0,0,0,0.084254,2225
531,random-AGMH-531,60,1770,AGMH,0,0,0,0.084759,2124
532,random-AGMH-532,60,1770,AGMH,0,0,0,0.088152,2463
533,random-AGMH-533,60,1770,AGMH,0,0,0,0.086706,1585
534,random-AGMH-534,60,1770,AGMH,0,0,0,0.086872,2738
535,random-AGMH-535,60,1770,AGMH,0,0,0,0.086329,1899
536,random-AGMH-536,60,1770,AGMH,0,0,0,0.087995,2087
537,random-AGMH-537,60,1770,AGMH,0,0,0,0.085899,1935
538,random-AGMH-538,60,1770,AGMH,0,0,0,0.084603,2323
539,random-AGMH-539,60,1770,AGMH,0,0,0,0.087201,2696
540,random-AGMH-540,60,1770,AGMH,0,0,0,0.086159,2608
541,random-AGMH-541,60,1770,AGMH,0,0,0,0.086495,2238
542,random-AGMH-542,60,1770,AGMH,0,0,0,0.085919,1818
543,random-AGMH-543,60,1770,AGMH,0,0,0,0.086106,2452
544,random-AGMH-544,60,1770,AGMH,0,0,0,0.083617,2590
545,random-AGMH-545,60,1770,AGMH,0,0,0,0.086467,2300
546,random-AGMH-546,60,1770,AGMH,0,0,0,0.087182,2630
547,random-AGMH-547,60,1770,AGMH,0,0,0,0.087705,2420
548,random-AGMH-548,60,1770,AGMH,0,0,0,0.085715,2703
549,random-AGMH-549,60,1770,AGMH,0,0,0,0.086783,2478
550,random-AGMH-550,60,1770,AGMH,0,0,0,0.086053,2169
551,random-AGMH-551,60,1770,AGMH,0,0,0,0.085802,1861
552,random-AGMH-552,60,1770,AGMH,0,0,0,0.085561,2412
553,random-AGMH-553,60,1770,AGMH,0,0,0,0.086382,2068
554,random-AGMH-554,60,1770,AGMH,0,0,0,0.083187,2287
555,random-AGMH-555,60,1770,AGMH,0,0,0,0.085555,2244
556,random-AGMH-556,60,1770,AGMH,0,0,0,0.08669,2458
557,random-AGMH-557,60,1770,AGMH,0,0,0,0.085845,2114
558,random-AGMH-558,60,1770,AGMH,0,0,0,0.08491,2546
559,random-AGMH-559,60,1770,AGMH,0,0,0,0.085508,2453
560,random-AGMH-560,60,1770,AGMH,0,0,0,0.085965,1875
561,random-AGMH-561,60,1770,AGMH,0,0,0,0.085197,1979
562,random-AGMH-562,60,1770,AGMH,0,0,0,0.086594,2712
563,random-AGMH-563,60,1770,AGMH,0,0,0,0.085394,2044
564,random-AGMH-564,60,1770,AGMH,0,0,0,0.086481,2945
565,random-AGMH-565,60,1770,AGMH,0,0,0,0.086327,2416
566,random-AGMH-566,60,1770,AGMH,0,0,0,0.085356,1956
567,random-AGMH-567,60,1770,AGMH,0,0,0,0.085599,2515
568,random-AGMH-568,60,1770,AGMH,0,0,0,0.087319,2799
569,random-AGMH-569,60,1770,AGMH,0,0,0,0.084894,1661
570,random-AGMH-570,60,1770,AGMH,0,0,0,0.083621,2881
571,random-AGMH-571,60,1770,AGMH,0,0,0,0.087561,2528
572,random-AGMH-572,60,1770,AGMH,0,0,0,0.084302,2609
573,random-AGMH-573,60,1770,AGMH,0,0,0,0.085617,2612
574,random-AGMH-574,60,1770,AGMH,0,0,0,0.08638,2530
575,random-AGMH-575,60,1770,AGMH,0,0,0,0.084727,2809
576,random-AGMH-576,60,1770,AGMH,0,0,0,0.085567,2315
577,random-AGMH-577,60,1770,AGMH,0,0,0,0.085948,2288
578,random-AGMH-578,60,1770,AGMH,0,0,0,0.085156,2510
579,random-AGMH-579,60,1770,AGMH,0,0,0,0.084607,2209
580,random-AGMH-580,60,1770,AGMH,0,0,0,0.08506,2125
581,random-AGMH-581,60,1770,AGMH,0,0,0,0.085933,2621
582,random-AGMH-582,60,1770,AGMH,0,0,0,0.086828,2363
583,random-AGMH-583,60,1770,AGMH,0,0,0,0.08804,2202
584,random-AGMH-584,60,1770,AGMH,0,0,0,0.085452,2187
585,random-AGMH-585,60,1770,AGMH,0,0,0,0.086966,2133
586,random-AGMH-586,60,1770,AGMH,0,0,0,0.08603,1907
587,random-AGMH-587,60,1770,AGMH,0,0,0,0.084819,1991
588,random-AGMH-588,60,1770,AGMH,0,0,0,0.087158,2469
589,random-AGMH-589,60,1770,AGMH,0,0,0,0.084004,2335
590,random-AGMH-590,60,1770,AGMH,0,0,0,0.08828,2431
591,random-AGMH-591,60,1770,AGMH,0,0,0,0.084518,2512
592,random-AGMH-592,60,1770,AGMH,0,0,0,0.0853,2458
593,random-AGMH-593,60,1770,AGMH,0,0,0,0.089694,2134
594,random-AGMH-594,60,1770,AGMH,0,0,0,0.085476,2351
595,random-AGMH-595,60,1770,AGMH,0,0,0,0.08835,2548
596,random-AGMH-596,60,1770,AGMH,0,0,0,0.08472,1937
597,random-AGMH-597,60,1770,AGMH,0,0,0,0.087857,2223
598,random-AGMH-598,60,1770,AGMH,0,0,0,0.085866,2870
599,random-AGMH-599,60,1770,AGMH,0,0,0,0.085139,2380
600,random-AGMH-600,70,2415,AGMH,0,0,0,0.115972,3029
601,random-AGMH-601,70,2415,AGMH,0,0,0,0.115409,3806
602,random-AGMH-602,70,2415,AGMH,0,0,0,0.118138,2897
603,random-AGMH-603,70,2415,AGMH,0,0,0,0.164407,3879
604,random-AGMH-604,70,2415,AGMH,0,0,0,0.115909,2910
605,random-AGMH-605,70,2415,AGMH,0,0,0,0.115303,3409
606,random-AGMH-606,70,2415,AGMH,0,0,0,0.116991,3760
607,random-AGMH-607,70,2415,AGMH,0,0,0,0.11742,3811
608,random-AGMH-608,70,2415,AGMH,0,0,0,0.331492,3869
609,random-AGMH-609,70,2415,AGMH,0,0,0,0.118766,3182
610,random-AGMH-610,70,2415,AGMH,0,0,0,0.117737,3954
611,random-AGMH-611,70,2415,AGMH,0,0,0,0.115048,3183
612,random-AGMH-612,70,2415,AGMH,0,0,0,0.116607,2640
613,random-AGMH-613,70,2415,AGMH,0,0,0,0.116187,3178
614,random-AGMH-614,70,2415,AGMH,0,0,0,0.114818,3436
615,random-AGMH-615,70,2415,AGMH,0,0,0,0.118112,2667
616,random-AGMH-616,70,2415,AGMH,0,0,0,0.116582,3147
617,random-AGMH-617,70,2415,AGMH,0,0,0,0.116381,2989
618,random-AGMH-618,70,2415,AGMH,0,0,0,0.114434,1982
619,random-AGMH-619,70,2415,AGMH,0,0,0,0.116507,3329
620,random-AGMH-620,70,2415,AGMH,0,0,0,0.11439,3160
621,random-AGMH-621,70,2415,AGMH,0,0,0,0.11579,2404
622,random-AGMH-622,70,2415,AGMH,0,0,0,0.116329,2847
623,random-AGMH-623,70,2415,AGMH,0,0,0,0.118362,2664
624,random-AGMH-624,70,2415,AGMH,0,0,0,0.118279,2761
625,random-AGMH-625,70,2415,AGMH,0,0,0,0.117068,2806
626,random-AGMH-626,70,2415,AGMH,0,0,0,0.116324,3346
627,random-AGMH-627,70,2415,AGMH,0,0,0,0.114793,3464
628,random-AGMH-628,70,2415,AGMH,0,0,0,0.115463,3106
629,random-AGMH-629,70,2415,AGMH,0,0,0,0.116265,3521
630,random-AGMH-630,70,2415,AGMH,0,0,0,0.117872,2352
631,random-AGMH-631,70,2415,AGMH,0,0,0,0.117307,2830
632,random-AGMH-632,70,2415,AGMH,0,0,0,0.114767,3365
633,random-AGMH-633,70,2415,AGMH,0,0,0,0.117435,3334
634,random-AGMH-634,70,2415,AGMH,0,0,0,0.116002,2963
635,random-AGMH-635,70,2415,AGMH,0,0,0,0.118805,2118
636,random-AGMH-636,70,2415,AGMH,0,0,0,0.117915,2374
637,random-AGMH-637,70,2415,AGMH,0,0,0,0.116717,2896
638,random-AGMH-638,70,2415,AGMH,0,0,0,0.116005,3705
639,random-AGMH-639,70,2415,AGMH,0,0,0,0.115414,3272
640,random-AGMH-640,70,2415,AGMH,0,0,0,0.117593,3381
641,random-AGMH-641,70,2415,AGMH,0,0,0,0.551163,2568
642,random-AGMH-642,70,2415,AGMH,0,0,0,0.115876,2816
643,random-AGMH-643,70,2415,AGMH,0,0,0,0.116934,2581
644,random-AGMH-644,70,2415,AGMH,0,0,0,0.115404,3062
645,random-AGMH-645,70,2415,AGMH,0,0,0,0.117622,3034
646,random-AGMH-646,70,2415,AGMH,0,0,0,0.118481,3528
647,random-AGMH-647,70,2415,AGMH,0,0,0,0.114159,2626
648,random-AGMH-648,70,2415,AGMH,0,0,0,0.115371,3161
649,random-AGMH-649,70,2415,AGMH,0,0,0,0.114815,3483
650,random-AGMH-650,70,2415,AGMH,0,0,0,0.114536,2682
651,random-AGMH-651,70,2415,AGMH,0,0,0,0.116217,3126
652,random-AGMH-652,70,2415,AGMH,0,0,0,0.115653,3009
653,random-AGMH-653,70,2415,AGMH,0,0,0,0.117945,3436
654,random-AGMH-654,70,2415,AGMH,0,0,0,0.117151,3562
655,random-AGMH-655,70,2415,AGMH,0,0,0,0.138654,3606
656,random-AGMH-656,70,2415,AGMH,0,0,0,0.115022,2645
657,random-AGMH-657,70,2415,AGMH,0,0,0,0.115565,2751
658,random-AGMH-658,70,2415,AGMH,0,0,0,0.117402,3128
659,random-AGMH-659,70,2415,AGMH,0,0,0,0.116385,2766
660,random-AGMH-660,70,2415,AGMH,0,0,0,0.115382,3821
661,random-AGMH-661,70,2415,AGMH,0,0,0,0.117032,3843
662,random-AGMH-662,70,2415,AGMH,0,0,0,0.115905,3720
663,random-AGMH-663,70,2415,AGMH,0,0,0,0.117901,2913
664,random-AGMH-664,70,2415,AGMH,0,0,0,0.119584,4150
665,random-AGMH-665,70,2415,AGMH,0,0,0,0.116941,2968
666,random-AGMH-666,70,2415,AGMH,0,0,0,0.122908,3507
667,random-AGMH-667,70,2415,AGMH,0,0,0,0.11477,3193
668,random-AGMH-668,70,2415,AGMH,0,0,0,0.121059,2682
669,random-AGMH-669,70,2415,AGMH,0,0,0,0.116018,3259
670,random-AGMH-670,70,2415,AGMH,0,0,0,0.116994,3209
671,random-AGMH-671,70,2415,AGMH,0,0,0,0.11802,3044
672,random-AGMH-672,70,2415,AGMH,0,0,0,0.116271,2954
673,random-AGMH-673,70,2415,AGMH,0,0,0,0.116912,3394
674,random-AGMH-674,70,2415,AGMH,0,0,0,0.114651,3360
675,random-AGMH-675,70,2415,AGMH,0,0,0,0.116798,3222
676,random-AGMH-676,70,2415,AGMH,0,0,0,0.115504,2575
677,random-AGMH-677,70,2415,AGMH,0,0,0,0.115003,3287
678,random-AGMH-678,70,2415,AGMH,0,0,0,0.115566,3379
679,random-AGMH-679,70,2415,AGMH,0,0,0,0.115124,3286
680,random-AGMH-680,70,2415,AGMH,0,0,0,0.117036,3564
681,random-AGMH-681,70,2415,AGMH,0,0,0,0.116005,3650
682,random-AGMH-682,70,2415,AGMH,0,0,0,0.115554,3407
683,random-AGMH-683,70,2415,AGMH,0,0,0,0.118596,3784
684,random-AGMH-684,70,2415,AGMH,0,0,0,0.119357,2177
685,random-AGMH-685,70,2415,AGMH,0,0,0,0.122862,2793
686,random-AGMH-686,70,2415,AGMH,0,0,0,0.118408,3562
687,random-AGMH-687,70,2415,AGMH,0,0,0,0.115663,2898
688,random-AGMH-688,70,2415,AGMH,0,0,0,0.113699,4126
689,random-AGMH-689,70,2415,AGMH,0,0,0,0.116514,2838
690,random-AGMH-690,70,2415,AGMH,0,0,0,0.115618,3416
691,random-AGMH-691,70,2415,AGMH,0,0,0,0.114331,2981
692,random-AGMH-692,70,2415,AGMH,0,0,0,0.117198,2642
693,random-AGMH-693,70,2415,AGMH,0,0,0,0.120074,2777
694,random-AGMH-694,70,2415,AGMH,0,0,0,0.116793,4113
695,random-AGMH-695,70,2415,AGMH,0,0,0,0.115917,3223
696,random-AGMH-696,70,2415,AGMH,0,0,0,0.116472,2776
697,random-AGMH-697,70,2415,AGMH,0,0,0,0.113637,2943
698,random-AGMH-698,70,2415,AGMH,0,0,0,0.116522,4220
699,random-AGMH-699,70,2415,AGMH,0,0,0,0.11569,3466
700,random-AGMH-700,80,3160,AGMH,0,0,0,0.148569,4925
701,random-AGMH-701,80,3160,AGMH,0,0,0,0.149086,5202
702,random-AGMH-702,80,3160,AGMH,0,0,0,0.15313,4064
703,random-AGMH-703,80,3160,AGMH,0,0,0,0.150152,5102
704,random-AGMH-704,80,3160,AGMH,0,0,0,0.151009,4261
705,random-AGMH-705,80,3160,AGMH,0,0,0,0.149574,4817
706,random-AGMH-706,80,3160,AGMH,0,0,0,0.153698,3620
707,random-AGMH-707,80,3160,AGMH,0,0,0,0.154382,3531
708,random-AGMH-708,80,3160,AGMH,0,0,0,0.151813,4909
709,random-AGMH-709,80,3160,AGMH,0,0,0,0.153098,3408
710,random-AGMH-710,80,3160,AGMH,0,0,0,0.151195,4805
711,random-AGMH-711,80,3160,AGMH,0,0,0,0.154813,4266
712,random-AGMH-712,80,3160,AGMH,0,0,0,0.154292,3994
713,random-AGMH-713,80,3160,AGMH,0,0,0,0.150078,4472
714,random-AGMH-714,80,3160,AGMH,0,0,0,0.152815,3966
715,random-AGMH-715,80,3160,AGMH,0,0,0,0.150401,4370
716,random-AGMH-716,80,3160,AGMH,0,0,0,0.148391,4700
717,random-AGMH-717,80,3160,AGMH,0,0,0,0.151893,3646
718,random-AGMH-718,80,3160,AGMH,0,0,0,0.149151,4563
719,random-AGMH-719,80,3160,AGMH,0,0,0,0.15232,4499
720,random-AGMH-720,80,3160,AGMH,0,0,0,0.150613,3863
721,random-AGMH-721,80,3160,AGMH,0,0,0,0.149008,3802
722,random-AGMH-722,80,3160,AGMH,0,0,0,0.150755,3784
723,random-AGMH-723,80,3160,AGMH,0,0,0,0.150093,4068
724,random-AGMH-724,80,3160,AGMH,0,0,0,0.151315,3613
725,random-AGMH-725,80,3160,AGMH,0,0,0,0.154729,4029
726,random-AGMH-726,80,3160,AGMH,0,0,0,0.154361,4847
727,random-AGMH-727,80,3160,AGMH,0,0,0,0.149962,4839
728,random-AGMH-728,80,3160,AGMH,0,0,0,0.152678,3607
729,random-AGMH-729,80,3160,AGMH,0,0,0,0.152614,3843
730,random-AGMH-730,80,3160,AGMH,0,0,0,0.15334,3943
731,random-AGMH-731,80,3160,AGMH,0,0,0,0.146525,3856
732,random-AGMH-732,80,3160,AGMH,0,0,0,0.151037,3772
733,random-AGMH-733,80,3160,AGMH,0,0,0,0.153266,4135
734,random-AGMH-734,80,3160,AGMH,0,0,0,0.149297,3573
735,random-AGMH-735,80,3160,AGMH,0,0,0,0.156135,3494
736,random-AGMH-736,80,3160,AGMH,0,0,0,0.150882,3642
737,random-AGMH-737,80,3160,AGMH,0,0,0,0.150734,3829
738,random-AGMH-738,80,3160,AGMH,0,0,0,0.151249,4080
739,random-AGMH-739,80,3160,AGMH,0,0,0,0.153362,4774
740,random-AGMH-740,80,3160,AGMH,0,0,0,0.154909,5149
741,random-AGMH-741,80,3160,AGMH,0,0,0,0.15324,4806
742,random-AGMH-742,80,3160,AGMH,0,0,0,0.150105,5050
743,random-AGMH-743,80,3160,AGMH,0,0,0,0.151474,3610
744,random-AGMH-744,80,3160,AGMH,0,0,0,0.150274,3768
745,random-AGMH-745,80,3160,AGMH,0,0,0,0.149971,4198
746,random-AGMH-746,80,3160,AGMH,0,0,0,0.152545,3819
747,random-AGMH-747,80,3160,AGMH,0,0,0,0.151468,4391
748,random-AGMH-748,80,3160,AGMH,0,0,0,0.150422,4167
749,random-AGMH-749,80,3160,AGMH,0,0,0,0.151989,4096
750,random-AGMH-750,80,3160,AGMH,0,0,0,0.148705,3724
751,random-AGMH-751,80,3160,AGMH,0,0,0,0.155229,3216
752,random-AGMH-752,80,3160,AGMH,0,0,0,0.152932,4627
753,random-AGMH-753,80,3160,AGMH,0,0,0,0.149698,4106
754,random-AGMH-754,80,3160,AGMH,0,0,0,0.154292,3673
755,random-AGMH-755,80,3160,AGMH,0,0,0,0.152068,5620
756,random-AGMH-756,80,3160,AGMH,0,0,0,0.154256,3701
757,random-AGMH-757,80,3160,AGMH,0,0,0,0.148448,4307
758,random-AGMH-758,80,3160,AGMH,0,0,0,0.151068,4584
759,random-AGMH-759,80,3160,AGMH,0,0,0,0.15446,3143
760,random-AGMH-760,80,3160,AGMH,0,0,0,0.149073,4340
761,random-AGMH-761,80,3160,AGMH,0,0,0,0.149391,4431
762,random-AGMH-762,80,3160,AGMH,0,0,0,0.150653,4345
763,random-AGMH-763,80,3160,AGMH,0,0,0,0.151735,3836
764,random-AGMH-764,80,3160,AGMH,0,0,0,0.157774,4709
765,random-AGMH-765,80,3160,AGMH,0,0,0,0.154136,3560
766,random-AGMH-766,80,3160,AGMH,0,0,0,0.151266,3827
767,random-AGMH-767,80,3160,AGMH,0,0,0,0.156965,3437
768,random-AGMH-768,80,3160,AGMH,0,0,0,0.148778,3996
769,random-AGMH-769,80,3160,AGMH,0,0,0,0.149919,3596
770,random-AGMH-770,80,3160,AGMH,0,0,0,0.150738,4993
771,random-AGMH-771,80,3160,AGMH,0,0,0,0.152438,3214
772,random-AGMH-772,80,3160,AGMH,0,0,0,0.154348,3403
773,random-AGMH-773,80,3160,AGMH,0,0,0,0.149698,5104
774,random-AGMH-774,80,3160,AGMH,0,0,0,0.150004,3078
775,random-AGMH-775,80,3160,AGMH,0,0,0,0.150827,4254
776,random-AGMH-776,80,3160,AGMH,0,0,0,0.151501,4402
777,random-AGMH-777,80,3160,AGMH,0,0,0,0.148522,4417
778,random-AGMH-778,80,3160,AGMH,0,0,0,0.155791,4151
779,random-AGMH-779,80,3160,AGMH,0,0,0,0.147011,3807
780,random-AGMH-780,80,3160,AGMH,0,0,0,0.153277,3420
781,random-AGMH-781,80,3160,AGMH,0,0,0,0.151686,4475
782,random-AGMH-782,80,3160,AGMH,0,0,0,0.150365,3782
783,random-AGMH-783,80,3160,AGMH,0,0,0,0.152611,4254
784,random-AGMH-784,80,3160,AGMH,0,0,0,0.152381,4926
785,random-AGMH-785,80,3160,AGMH,0,0,0,0.153902,3537
786,random-AGMH-786,80,3160,AGMH,0,0,0,0.153285,4368
787,random-AGMH-787,80,3160,AGMH,0,0,0,0.14865,4165
788,random-AGMH-788,80,3160,AGMH,0,0,0,0.156897,4146
789,random-AGMH-789,80,3160,AGMH,0,0,0,0.151826,3288
790,random-AGMH-790,80,3160,AGMH,0,0,0,0.152411,3632
791,random-AGMH-791,80,3160,AGMH,0,0,0,0.151677,3849
792,random-AGMH-792,80,3160,AGMH,0,0,0,0.149948,4221
793,random-AGMH-793,80,3160,AGMH,0,0,0,0.150647,4474
794,random-AGMH-794,80,3160,AGMH,0,0,0,0.14826,3603
795,random-AGMH-795,80,3160,AGMH,0,0,0,0.148045,4388
796,random-AGMH-796,80,3160,AGMH,0,0,0,0.149928,4153
797,random-AGMH-797,80,3160,AGMH,0,0,0,0.146701,3849
798,random-AGMH-798,80,3160,AGMH,0,0,0,0.150389,4091
799,random-AGMH-799,80,3160,AGMH,0,0,0,0.55758,3996
800,random-AGMH-800,90,4005,AGMH,0,0,0,0.19,5329
801,random-AGMH-801,90,4005,AGMH,0,0,0,0.188496,5118
802,random-AGMH-802,90,4005,AGMH,0,0,0,0.192527,5119
803,random-AGMH-803,90,4005,AGMH,0,0,0,0.189962,3974
804,random-AGMH-804,90,4005,AGMH,0,0,0,0.193926,4196
805,random-AGMH-805,90,4005,AGMH,0,0,0,0.188177,5001
806,random-AGMH-806,90,4005,AGMH,0,0,0,0.188327,5048
807,random-AGMH-807,90,4005,AGMH,0,0,0,0.191262,5443
808,random-AGMH-808,90,4005,AGMH,0,0,0,0.192899,5192
809,random-AGMH-809,90,4005,AGMH,0,0,0,0.194262,6408
810,random-AGMH-810,90,4005,AGMH,0,0,0,0.241923,4215
811,random-AGMH-811,90,4005,AGMH,0,0,0,0.194585,5816
812,random-AGMH-812,90,4005,AGMH,0,0,0,0.192215,5714
813,random-AGMH-813,90,4005,AGMH,0,0,0,0.194413,5213
814,random-AGMH-814,90,4005,AGMH,0,0,0,0.200461,4365
815,random-AGMH-815,90,4005,AGMH,0,0,0,0.189108,5469
816,random-AGMH-816,90,4005,AGMH,0,0,0,0.188623,5477
